SubID	Quarter	Event	Threat	VarType	Utility	iUtility	ChoseProb
322019	1	12	1	50	-10	-2	0
322019	1	11	1	10	2	2	1
322019	1	12	1	50	-5	-1	0
322019	1	11	1	10	-4	-4	0
322019	1	12	1	50	-15	-3	0
322019	1	11	1	10	3	3	1
322019	1	12	1	50	5	1	0
322019	1	12	1	50	0	0	0
322019	1	11	1	10	-1	-1	0
322019	1	12	1	50	15	3	1
322019	1	11	1	10	-2	-2	0
322019	1	11	1	10	0	0	0
322019	1	12	1	50	-20	-4	0
322019	2	1	0	10	4	4	1
322019	2	6	0	50	5	1	0
322019	2	2	0	50	10	2	0
322019	2	2	0	50	-10	-2	0
322019	2	1	0	10	3	3	1
322019	2	1	0	10	0	0	0
322019	2	2	0	50	-5	-1	0
322019	2	1	0	10	2	2	1
322019	2	2	0	50	15	3	1
322019	2	2	0	50	20	4	1
322019	2	2	0	50	-20	-4	0
322019	2	1	0	10	-3	-3	0
322019	2	1	0	10	1	1	1
322019	2	1	0	10	-1	-1	0
322019	2	2	0	50	0	0	0
322019	2	1	0	10	-4	-4	0
322019	2	1	0	10	-2	-2	0
322019	2	2	0	50	-15	-3	0
322019	3	2	0	50	15	3	1
322019	3	6	0	10	-3	-3	0
322019	3	2	0	50	10	2	1
322019	3	1	0	10	0	0	0
322019	3	2	0	50	-10	-2	0
322019	3	1	0	10	-2	-2	0
322019	3	1	0	10	2	2	1
322019	3	2	0	50	-15	-3	0
322019	3	2	0	50	20	4	1
322019	3	6	0	10	4	4	1
322019	3	1	0	10	3	3	1
322019	3	1	0	10	-1	-1	0
322019	3	2	0	50	-20	-4	0
322019	3	2	0	50	5	1	0
322019	3	1	0	10	-4	-4	0
322019	3	1	0	10	1	1	1
322019	3	2	0	50	-5	-1	0
322019	3	2	0	50	0	0	0
322019	4	11	1	10	0	0	0
322019	4	12	1	50	10	2	1
322019	4	12	1	50	-5	-1	0
322019	4	12	1	50	15	3	1
322019	4	11	1	10	2	2	0
322019	4	11	1	10	-3	-3	0
322019	4	11	1	10	-1	-1	0
322019	4	11	1	10	1	1	1
322019	4	12	1	50	0	0	0
322019	4	11	1	10	-2	-2	0
322019	4	12	1	50	-20	-4	0
322019	4	12	1	50	5	1	0
322019	4	11	1	10	4	4	1
322019	4	11	1	10	3	3	1
322019	4	11	1	10	-4	-4	0
322018	1	11	1	10	-3	-3	0
322018	1	12	1	50	-5	-1	0
322018	1	12	1	50	-15	-3	0
322018	1	12	1	50	5	1	0
322018	1	11	1	10	-2	-2	0
322018	1	12	1	50	15	3	1
322018	1	11	1	10	-1	-1	0
322018	1	11	1	10	1	1	1
322018	1	12	1	50	-20	-4	0
322018	1	11	1	10	3	3	1
322018	1	12	1	50	0	0	0
322018	1	12	1	50	20	4	1
322018	1	11	1	10	0	0	0
322018	2	2	0	50	20	4	1
322018	2	1	0	10	1	1	1
322018	2	1	0	10	4	4	1
322018	2	2	0	50	10	2	0
322018	2	6	0	50	-5	-1	0
322018	2	1	0	10	-1	-1	1
322018	2	2	0	50	-15	-3	0
322018	2	6	0	10	0	0	0
322018	2	2	0	50	-10	-2	0
322018	2	6	0	50	-20	-4	0
322018	2	2	0	50	0	0	0
322018	2	1	0	10	2	2	0
322018	2	1	0	10	-3	-3	0
322018	2	2	0	50	5	1	0
322018	2	1	0	10	-4	-4	0
322018	2	2	0	50	15	3	1
322018	2	1	0	10	3	3	1
322018	2	1	0	10	-2	-2	0
322018	3	2	0	50	20	4	1
322018	3	6	0	10	-4	-4	0
322018	3	2	0	50	10	2	0
322018	3	6	0	10	-1	-1	0
322018	3	1	0	10	2	2	1
322018	3	1	0	10	-2	-2	0
322018	3	1	0	10	0	0	1
322018	3	2	0	50	15	3	1
322018	3	2	0	50	-15	-3	0
322018	3	6	0	50	0	0	0
322018	3	1	0	10	4	4	1
322018	3	1	0	10	-3	-3	0
322018	3	1	0	10	3	3	1
322018	3	2	0	50	-5	-1	0
322018	3	2	0	50	-20	-4	0
322018	3	1	0	10	1	1	0
322018	3	6	0	50	5	1	0
322018	3	2	0	50	-10	-2	0
322018	4	12	1	50	-5	-1	0
322018	4	12	1	50	-10	-2	0
322018	4	11	1	10	3	3	1
322018	4	12	1	50	10	2	1
322018	4	12	1	50	20	4	1
322018	4	11	1	10	4	4	1
322018	4	12	1	50	-15	-3	0
322018	4	11	1	10	1	1	0
322018	4	12	1	50	5	1	0
322018	4	11	1	10	-2	-2	0
322018	4	11	1	10	-4	-4	0
322018	4	12	1	50	-20	-4	0
322018	4	11	1	10	2	2	1
322018	4	11	1	10	-1	-1	0
322018	4	12	1	50	0	0	0
322016	1	11	1	10	-3	-3	1
322016	1	11	1	10	-1	-1	0
322016	1	11	1	10	3	3	0
322016	1	12	1	50	5	1	0
322016	1	12	1	50	15	3	0
322016	1	12	1	50	0	0	0
322016	1	11	1	10	2	2	1
322016	1	12	1	50	20	4	1
322016	1	11	1	10	-2	-2	1
322016	1	11	1	10	1	1	1
322016	1	12	1	50	-10	-2	0
322016	1	12	1	50	-20	-4	0
322016	1	11	1	10	0	0	1
322016	1	12	1	50	-5	-1	0
322016	1	12	1	50	10	2	1
322016	2	1	0	10	1	1	0
322016	2	2	0	50	20	4	1
322016	2	1	0	10	-3	-3	0
322016	2	2	0	50	5	1	0
322016	2	1	0	10	0	0	0
322016	2	1	0	10	3	3	1
322016	2	2	0	50	10	2	0
322016	2	1	0	10	-2	-2	1
322016	2	1	0	10	-4	-4	1
322016	2	1	0	10	4	4	1
322016	2	6	0	50	15	3	1
322016	2	2	0	50	0	0	0
322016	2	1	0	10	2	2	0
322016	2	1	0	10	-1	-1	0
322016	2	2	0	50	-20	-4	0
322016	2	2	0	50	-5	-1	0
322016	2	2	0	50	-10	-2	0
322016	2	2	0	50	-15	-3	0
322016	3	6	0	10	-3	-3	0
322016	3	2	0	50	15	3	1
322016	3	1	0	10	-1	-1	1
322016	3	1	0	10	3	3	1
322016	3	1	0	10	0	0	0
322016	3	2	0	50	-15	-3	0
322016	3	1	0	10	-2	-2	0
322016	3	2	0	50	20	4	1
322016	3	6	0	50	5	1	0
322016	3	2	0	50	-10	-2	0
322016	3	6	0	50	0	0	0
322016	3	1	0	10	2	2	0
322016	3	2	0	50	10	2	0
322016	3	2	0	50	-20	-4	0
322016	3	2	0	50	-5	-1	0
322016	3	1	0	10	-4	-4	0
322016	3	1	0	10	1	1	1
322016	3	1	0	10	4	4	1
322016	4	11	1	10	-4	-4	1
322016	4	11	1	10	4	4	1
322016	4	12	1	50	20	4	0
322016	4	11	1	10	-3	-3	1
322016	4	11	1	10	2	2	1
322016	4	11	1	10	-2	-2	1
322016	4	12	1	50	-10	-2	0
322016	4	11	1	10	1	1	0
322016	4	12	1	50	-5	-1	0
322016	4	12	1	50	5	1	0
322016	4	12	1	50	15	3	0
322016	4	12	1	50	10	2	1
322016	4	11	1	10	0	0	0
322016	4	12	1	50	-15	-3	0
322016	4	12	1	50	-20	-4	0
322013	1	11	1	10	2	2	1
322013	1	11	1	10	0	0	1
322013	1	11	1	10	-3	-3	0
322013	1	11	1	10	-4	-4	0
322013	1	11	1	10	1	1	0
322013	1	12	1	50	10	2	1
322013	1	11	1	10	-2	-2	1
322013	1	12	1	50	-5	-1	0
322013	1	12	1	50	0	0	1
322013	1	12	1	50	15	3	1
322013	1	11	1	10	4	4	1
322013	1	11	1	10	-1	-1	1
322013	1	12	1	50	5	1	0
322013	1	11	1	10	3	3	1
322013	2	1	0	10	-1	-1	0
322013	2	1	0	10	4	4	1
322013	2	1	0	10	-4	-4	0
322013	2	2	0	50	-5	-1	0
322013	2	1	0	10	3	3	1
322013	2	6	0	50	-20	-4	1
322013	2	2	0	50	0	0	0
322013	2	6	0	50	10	2	0
322013	2	1	0	10	0	0	0
322013	2	2	0	50	-15	-3	0
322013	2	6	0	50	15	3	1
322013	2	1	0	10	1	1	1
322013	2	6	0	50	-10	-2	0
322013	2	1	0	10	2	2	1
322013	2	1	0	10	-3	-3	0
322013	2	1	0	10	-2	-2	1
322013	2	2	0	50	5	1	1
322013	2	2	0	50	20	4	1
322013	3	1	0	10	-2	-2	0
322013	3	1	0	10	-1	-1	1
322013	3	2	0	50	10	2	1
322013	3	2	0	50	-20	-4	0
322013	3	2	0	50	20	4	1
322013	3	1	0	10	0	0	0
322013	3	1	0	10	3	3	1
322013	3	2	0	50	-15	-3	1
322013	3	2	0	50	0	0	0
322013	3	6	0	50	-5	-1	0
322013	3	1	0	10	-4	-4	0
322013	3	1	0	10	-3	-3	0
322013	3	1	0	10	4	4	1
322013	3	6	0	50	5	1	1
322013	3	1	0	10	1	1	1
322013	3	2	0	50	-10	-2	0
322013	3	1	0	10	2	2	0
322013	3	2	0	50	15	3	1
322013	4	12	1	50	15	3	1
322013	4	11	1	10	4	4	1
322013	4	11	1	10	-2	-2	0
322013	4	12	1	50	-5	-1	0
322013	4	12	1	50	-10	-2	0
322013	4	11	1	10	-4	-4	0
322013	4	12	1	50	0	0	0
322013	4	12	1	50	-20	-4	0
322013	4	12	1	50	-15	-3	0
322013	4	11	1	10	-3	-3	0
322013	4	12	1	50	10	2	1
322013	4	11	1	10	2	2	0
322013	4	12	1	50	5	1	1
322013	4	11	1	10	0	0	0
322013	4	11	1	10	3	3	1
322013	4	11	1	10	-1	-1	0
322012	1	11	1	10	-1	-1	1
322012	1	12	1	50	-15	-3	0
322012	1	11	1	10	1	1	1
322012	1	11	1	10	-4	-4	0
322012	1	11	1	10	3	3	0
322012	1	12	1	50	20	4	0
322012	1	12	1	50	-10	-2	0
322012	1	12	1	50	10	2	1
322012	1	11	1	10	0	0	0
322012	1	11	1	10	-2	-2	0
322012	1	12	1	50	15	3	1
322012	1	12	1	50	5	1	0
322012	1	11	1	10	4	4	0
322012	1	11	1	10	-3	-3	0
322012	2	2	0	50	0	0	0
322012	2	2	0	50	15	3	1
322012	2	6	0	10	4	4	1
322012	2	2	0	50	5	1	0
322012	2	1	0	10	-4	-4	0
322012	2	1	0	10	1	1	0
322012	2	1	0	10	-3	-3	0
322012	2	1	0	10	2	2	0
322012	2	2	0	50	-10	-2	0
322012	2	2	0	50	10	2	1
322012	2	1	0	10	3	3	0
322012	2	2	0	50	-20	-4	0
322012	2	1	0	10	-1	-1	0
322012	2	6	0	50	-15	-3	0
322012	2	2	0	50	20	4	1
322012	2	1	0	10	0	0	0
322012	2	1	0	10	-2	-2	0
322012	2	2	0	50	-5	-1	0
322012	3	1	0	10	4	4	0
322012	3	1	0	10	-4	-4	0
322012	3	1	0	10	-2	-2	1
322012	3	2	0	50	15	3	1
322012	3	2	0	50	-15	-3	0
322012	3	6	0	50	-5	-1	0
322012	3	2	0	50	0	0	0
322012	3	1	0	10	-3	-3	0
322012	3	1	0	10	1	1	0
322012	3	2	0	50	-20	-4	0
322012	3	1	0	10	0	0	0
322012	3	2	0	50	10	2	1
322012	3	2	0	50	-10	-2	0
322012	3	1	0	10	-1	-1	0
322012	3	2	0	50	20	4	1
322012	3	1	0	10	3	3	0
322012	3	1	0	10	2	2	0
322012	3	2	0	50	5	1	0
322012	4	12	1	50	-10	-2	0
322012	4	11	1	10	2	2	0
322012	4	11	1	10	3	3	0
322012	4	12	1	50	-5	-1	0
322012	4	12	1	50	20	4	1
322012	4	11	1	10	-2	-2	1
322012	4	11	1	10	0	0	0
322012	4	12	1	50	-20	-4	0
322012	4	11	1	10	1	1	0
322012	4	11	1	10	-4	-4	0
322012	4	12	1	50	15	3	0
322012	4	11	1	10	-1	-1	0
322012	4	11	1	10	4	4	0
322012	4	12	1	50	-15	-3	0
322012	4	11	1	10	-3	-3	0
322012	4	12	1	50	5	1	0
322011	1	11	1	10	-3	-3	1
322011	1	12	1	50	-10	-2	1
322011	1	12	1	50	20	4	1
322011	1	12	1	50	10	2	1
322011	1	11	1	10	2	2	1
322011	1	12	1	50	-5	-1	1
322011	1	11	1	10	-4	-4	0
322011	1	12	1	50	-20	-4	0
322011	1	12	1	50	15	3	1
322011	1	11	1	10	1	1	1
322011	1	11	1	10	0	0	1
322011	1	11	1	10	-1	-1	1
322011	1	11	1	10	-2	-2	1
322011	1	12	1	50	5	1	1
322011	2	2	0	50	20	4	1
322011	2	2	0	50	-10	-2	1
322011	2	1	0	10	-3	-3	1
322011	2	6	0	10	-2	-2	1
322011	2	1	0	10	2	2	1
322011	2	1	0	10	-4	-4	0
322011	2	2	0	50	0	0	1
322011	2	1	0	10	-1	-1	0
322011	2	6	0	50	-15	-3	1
322011	2	2	0	50	10	2	1
322011	2	1	0	10	1	1	0
322011	2	1	0	10	0	0	0
322011	2	2	0	50	-5	-1	1
322011	2	2	0	50	15	3	1
322011	2	2	0	50	-20	-4	0
322011	2	1	0	10	4	4	1
322011	2	1	0	10	3	3	1
322011	2	2	0	50	5	1	1
322011	3	1	0	10	-1	-1	1
322011	3	6	0	50	5	1	1
322011	3	2	0	50	0	0	1
322011	3	1	0	10	3	3	1
322011	3	2	0	50	10	2	1
322011	3	2	0	50	-5	-1	1
322011	3	1	0	10	-4	-4	0
322011	3	1	0	10	-2	-2	0
322011	3	2	0	50	15	3	1
322011	3	1	0	10	2	2	1
322011	3	6	0	50	20	4	1
322011	3	1	0	10	1	1	1
322011	3	2	0	50	-15	-3	0
322011	3	1	0	10	4	4	1
322011	3	2	0	50	-20	-4	0
322011	3	1	0	10	-3	-3	0
322011	3	2	0	50	-10	-2	1
322011	3	1	0	10	0	0	1
322011	4	12	1	50	-10	-2	0
322011	4	11	1	10	2	2	0
322011	4	12	1	50	20	4	1
322011	4	11	1	10	-2	-2	0
322011	4	12	1	50	5	1	1
322011	4	11	1	10	1	1	1
322011	4	12	1	50	-20	-4	0
322011	4	12	1	50	-15	-3	0
322011	4	12	1	50	10	2	1
322011	4	12	1	50	15	3	1
322011	4	12	1	50	0	0	1
322011	4	11	1	10	0	0	1
322011	4	12	1	50	-5	-1	1
322011	4	11	1	10	3	3	1
322011	4	11	1	10	4	4	1
322010	1	11	1	10	1	1	0
322010	1	11	1	10	-3	-3	0
322010	1	12	1	50	10	2	0
322010	1	12	1	50	15	3	1
322010	1	12	1	50	-10	-2	0
322010	1	12	1	50	0	0	0
322010	1	12	1	50	-5	-1	0
322010	1	11	1	10	-1	-1	0
322010	1	12	1	50	-15	-3	0
322010	1	12	1	50	-20	-4	0
322010	1	11	1	10	-4	-4	0
322010	1	11	1	10	2	2	1
322010	1	11	1	10	0	0	0
322010	1	11	1	10	4	4	1
322010	1	12	1	50	20	4	1
322010	2	1	0	10	-1	-1	0
322010	2	1	0	10	-4	-4	0
322010	2	1	0	10	1	1	1
322010	2	1	0	10	-2	-2	0
322010	2	6	0	50	0	0	0
322010	2	2	0	50	5	1	0
322010	2	6	0	50	-5	-1	0
322010	2	1	0	10	4	4	1
322010	2	6	0	50	15	3	1
322010	2	2	0	50	20	4	1
322010	2	2	0	50	10	2	0
322010	2	1	0	10	3	3	0
322010	2	2	0	50	-10	-2	0
322010	2	6	0	10	-3	-3	0
322010	2	1	0	10	2	2	1
322010	2	2	0	50	-20	-4	0
322010	2	1	0	10	0	0	0
322010	2	2	0	50	-15	-3	0
322010	3	2	0	50	-15	-3	0
322010	3	6	0	50	-10	-2	0
322010	3	1	0	10	-2	-2	0
322010	3	2	0	50	0	0	0
322010	3	1	0	10	-3	-3	0
322010	3	2	0	50	20	4	1
322010	3	2	0	50	-5	-1	0
322010	3	6	0	10	1	1	0
322010	3	1	0	10	-4	-4	0
322010	3	6	0	50	10	2	1
322010	3	1	0	10	-1	-1	0
322010	3	2	0	50	5	1	0
322010	3	2	0	50	-20	-4	0
322010	3	1	0	10	2	2	0
322010	3	6	0	50	15	3	1
322010	3	1	0	10	0	0	1
322010	3	1	0	10	4	4	1
322010	3	1	0	10	3	3	1
322010	4	12	1	50	-10	-2	0
322010	4	11	1	10	-3	-3	0
322010	4	11	1	10	3	3	1
322010	4	12	1	50	-15	-3	0
322010	4	12	1	50	20	4	1
322010	4	11	1	10	-1	-1	0
322010	4	11	1	10	1	1	0
322010	4	11	1	10	4	4	1
322010	4	12	1	50	-5	-1	0
322010	4	12	1	50	15	3	1
322010	4	12	1	50	10	2	0
322010	4	12	1	50	5	1	0
322010	4	12	1	50	0	0	0
322010	4	11	1	10	-2	-2	0
322010	4	11	1	10	0	0	0
322009	1	11	1	10	1	1	0
322009	1	12	1	50	-10	-2	0
322009	1	11	1	10	4	4	0
322009	1	12	1	50	10	2	0
322009	1	11	1	10	-3	-3	0
322009	1	12	1	50	5	1	0
322009	1	12	1	50	-15	-3	0
322009	1	11	1	10	-4	-4	0
322009	1	11	1	10	-1	-1	0
322009	1	12	1	50	15	3	0
322009	1	11	1	10	-2	-2	0
322009	1	12	1	50	0	0	0
322009	1	11	1	10	3	3	0
322009	1	11	1	10	0	0	0
322009	1	12	1	50	20	4	1
322009	2	2	0	50	-10	-2	0
322009	2	2	0	50	10	2	0
322009	2	6	0	50	-5	-1	0
322009	2	1	0	10	4	4	0
322009	2	6	0	50	-15	-3	0
322009	2	2	0	50	-20	-4	0
322009	2	1	0	10	2	2	0
322009	2	1	0	10	-1	-1	0
322009	2	1	0	10	1	1	0
322009	2	6	0	50	5	1	0
322009	2	1	0	10	3	3	0
322009	2	2	0	50	15	3	0
322009	2	1	0	10	0	0	0
322009	2	1	0	10	-4	-4	0
322009	2	2	0	50	0	0	0
322009	2	2	0	50	20	4	0
322009	2	1	0	10	-3	-3	0
322009	2	1	0	10	-2	-2	0
322009	3	2	0	50	0	0	0
322009	3	1	0	10	0	0	0
322009	3	2	0	50	-10	-2	0
322009	3	1	0	10	2	2	0
322009	3	2	0	50	15	3	0
322009	3	1	0	10	-4	-4	0
322009	3	1	0	10	1	1	0
322009	3	2	0	50	-5	-1	0
322009	3	1	0	10	-3	-3	0
322009	3	6	0	10	4	4	0
322009	3	1	0	10	3	3	0
322009	3	1	0	10	-1	-1	0
322009	3	2	0	50	20	4	0
322009	3	2	0	50	5	1	0
322009	3	2	0	50	10	2	0
322009	3	6	0	50	-15	-3	0
322009	3	1	0	10	-2	-2	0
322009	3	2	0	50	-20	-4	0
322009	4	11	1	10	-1	-1	0
322009	4	11	1	10	2	2	0
322009	4	12	1	50	0	0	0
322009	4	11	1	10	-4	-4	0
322009	4	12	1	50	-15	-3	0
322009	4	12	1	50	-5	-1	0
322009	4	11	1	10	-3	-3	0
322009	4	11	1	10	0	0	0
322009	4	12	1	50	15	3	0
322009	4	12	1	50	10	2	0
322009	4	11	1	10	3	3	0
322009	4	11	1	10	-2	-2	0
322009	4	12	1	50	20	4	0
322009	4	11	1	10	4	4	0
322009	4	12	1	50	-10	-2	0
322009	4	11	1	10	1	1	0
322008	1	11	1	10	2	2	1
322008	1	12	1	50	-10	-2	0
322008	1	12	1	50	20	4	1
322008	1	11	1	10	-2	-2	1
322008	1	11	1	10	-3	-3	1
322008	1	12	1	50	15	3	1
322008	1	12	1	50	-5	-1	0
322008	1	11	1	10	3	3	0
322008	1	11	1	10	1	1	0
322008	1	12	1	50	-20	-4	0
322008	1	12	1	50	-15	-3	0
322008	1	12	1	50	5	1	1
322008	1	12	1	50	10	2	1
322008	1	11	1	10	-1	-1	0
322008	1	11	1	10	-4	-4	0
322008	2	2	0	50	0	0	0
322008	2	2	0	50	-10	-2	0
322008	2	6	0	10	1	1	0
322008	2	2	0	50	5	1	0
322008	2	6	0	50	-20	-4	0
322008	2	2	0	50	10	2	0
322008	2	2	0	50	-5	-1	0
322008	2	6	0	50	15	3	1
322008	2	1	0	10	-3	-3	0
322008	2	6	0	10	0	0	1
322008	2	2	0	50	20	4	1
322008	2	1	0	10	3	3	0
322008	2	1	0	10	-4	-4	1
322008	2	1	0	10	-2	-2	0
322008	2	6	0	50	-15	-3	0
322008	2	1	0	10	-1	-1	0
322008	2	1	0	10	2	2	0
322008	2	1	0	10	4	4	0
322008	3	6	0	50	20	4	1
322008	3	2	0	50	-10	-2	0
322008	3	1	0	10	1	1	0
322008	3	2	0	50	-20	-4	0
322008	3	2	0	50	5	1	0
322008	3	1	0	10	4	4	1
322008	3	2	0	50	-15	-3	0
322008	3	2	0	50	10	2	1
322008	3	6	0	50	15	3	1
322008	3	6	0	10	3	3	0
322008	3	2	0	50	0	0	0
322008	3	1	0	10	-1	-1	0
322008	3	2	0	50	-5	-1	0
322008	3	1	0	10	-3	-3	1
322008	3	1	0	10	-2	-2	0
322008	3	6	0	10	2	2	1
322008	3	1	0	10	0	0	0
322008	3	1	0	10	-4	-4	0
322008	4	12	1	50	10	2	0
322008	4	11	1	10	-1	-1	0
322008	4	11	1	10	4	4	0
322008	4	12	1	50	-20	-4	0
322008	4	12	1	50	20	4	1
322008	4	11	1	10	-3	-3	0
322008	4	12	1	50	0	0	0
322008	4	12	1	50	15	3	1
322008	4	11	1	10	-2	-2	1
322008	4	11	1	10	-4	-4	0
322008	4	11	1	10	1	1	0
322008	4	11	1	10	0	0	0
322008	4	12	1	50	-15	-3	0
322008	4	11	1	10	3	3	0
322008	4	12	1	50	5	1	0
322008	4	11	1	10	2	2	0
322008	4	12	1	50	-5	-1	0
322006	1	12	1	50	15	3	1
322006	1	11	1	10	-4	-4	0
322006	1	12	1	50	20	4	0
322006	1	12	1	50	5	1	0
322006	1	12	1	50	-5	-1	0
322006	1	11	1	10	2	2	1
322006	1	12	1	50	-15	-3	0
322006	1	11	1	10	0	0	0
322006	1	12	1	50	-20	-4	0
322006	1	11	1	10	-2	-2	0
322006	1	12	1	50	-10	-2	0
322006	1	11	1	10	1	1	0
322006	1	11	1	10	-1	-1	1
322006	1	12	1	50	0	0	0
322006	1	11	1	10	3	3	1
322006	2	2	0	50	20	4	1
322006	2	1	0	10	-3	-3	1
322006	2	6	0	10	-2	-2	1
322006	2	2	0	50	0	0	0
322006	2	6	0	50	-20	-4	0
322006	2	1	0	10	0	0	1
322006	2	6	0	50	-5	-1	0
322006	2	1	0	10	3	3	1
322006	2	2	0	50	-15	-3	0
322006	2	2	0	50	-10	-2	0
322006	2	6	0	10	-4	-4	1
322006	2	2	0	50	15	3	1
322006	2	1	0	10	4	4	1
322006	2	6	0	10	-1	-1	1
322006	2	2	0	50	10	2	1
322006	2	1	0	10	1	1	1
322006	2	1	0	10	2	2	1
322006	2	2	0	50	5	1	0
322006	3	2	0	50	-15	-3	0
322006	3	6	0	10	-1	-1	0
322006	3	2	0	50	20	4	1
322006	3	1	0	10	-2	-2	0
322006	3	2	0	50	5	1	0
322006	3	2	0	50	-10	-2	0
322006	3	2	0	50	10	2	1
322006	3	1	0	10	1	1	1
322006	3	2	0	50	-20	-4	0
322006	3	1	0	10	3	3	1
322006	3	1	0	10	2	2	1
322006	3	1	0	10	4	4	1
322006	3	2	0	50	15	3	1
322006	3	1	0	10	-3	-3	1
322006	3	2	0	50	-5	-1	0
322006	3	2	0	50	0	0	0
322006	3	1	0	10	-4	-4	0
322006	3	1	0	10	0	0	1
322006	4	12	1	50	0	0	0
322006	4	12	1	50	-15	-3	0
322006	4	11	1	10	-4	-4	0
322006	4	12	1	50	10	2	0
322006	4	12	1	50	-5	-1	0
322006	4	12	1	50	15	3	1
322006	4	11	1	10	0	0	1
322006	4	11	1	10	-3	-3	1
322006	4	12	1	50	-20	-4	0
322006	4	11	1	10	-2	-2	0
322006	4	11	1	10	-1	-1	1
322006	4	11	1	10	4	4	1
322006	4	11	1	10	1	1	0
322006	4	12	1	50	-10	-2	0
322006	4	12	1	50	20	4	1
322006	4	11	1	10	2	2	0
322005	1	12	1	50	20	4	1
322005	1	12	1	50	15	3	1
322005	1	12	1	50	-20	-4	0
322005	1	11	1	10	-2	-2	1
322005	1	12	1	50	-15	-3	0
322005	1	11	1	10	1	1	1
322005	1	12	1	50	-5	-1	0
322005	1	11	1	10	0	0	1
322005	1	12	1	50	-10	-2	0
322005	1	11	1	10	-4	-4	1
322005	1	11	1	10	4	4	1
322005	1	12	1	50	5	1	0
322005	1	11	1	10	2	2	1
322005	2	2	0	50	10	2	0
322005	2	1	0	10	1	1	0
322005	2	2	0	50	5	1	0
322005	2	1	0	10	-2	-2	0
322005	2	6	0	10	2	2	0
322005	2	2	0	50	-5	-1	0
322005	2	1	0	10	-3	-3	0
322005	2	1	0	10	4	4	1
322005	2	6	0	50	0	0	0
322005	2	6	0	10	3	3	0
322005	2	2	0	50	-10	-2	0
322005	2	1	0	10	-4	-4	0
322005	2	1	0	10	0	0	0
322005	2	6	0	50	15	3	0
322005	2	2	0	50	-20	-4	0
322005	2	6	0	50	20	4	1
322005	2	1	0	10	-1	-1	1
322005	2	2	0	50	-15	-3	0
322005	3	2	0	50	0	0	0
322005	3	6	0	50	-20	-4	0
322005	3	1	0	10	0	0	0
322005	3	6	0	50	5	1	0
322005	3	1	0	10	2	2	1
322005	3	2	0	50	-15	-3	0
322005	3	2	0	50	10	2	0
322005	3	1	0	10	3	3	0
322005	3	1	0	10	-4	-4	0
322005	3	2	0	50	15	3	0
322005	3	1	0	10	1	1	1
322005	3	1	0	10	4	4	1
322005	3	2	0	50	-5	-1	0
322005	3	2	0	50	-10	-2	0
322005	3	1	0	10	-2	-2	0
322005	3	1	0	10	-1	-1	0
322005	3	6	0	50	20	4	1
322005	3	1	0	10	-3	-3	1
322005	4	12	1	50	10	2	0
322005	4	11	1	10	-2	-2	0
322005	4	11	1	10	-3	-3	0
322005	4	11	1	10	2	2	1
322005	4	11	1	10	3	3	0
322005	4	12	1	50	5	1	0
322005	4	12	1	50	-15	-3	0
322005	4	12	1	50	-5	-1	0
322005	4	12	1	50	-20	-4	0
322005	4	11	1	10	1	1	0
322005	4	11	1	10	0	0	0
322005	4	11	1	10	4	4	1
322005	4	12	1	50	-10	-2	0
322005	4	12	1	50	0	0	0
322005	4	12	1	50	15	3	1
322004	1	12	1	50	-20	-4	0
322004	1	12	1	50	-5	-1	0
322004	1	11	1	10	-3	-3	0
322004	1	12	1	50	5	1	1
322004	1	11	1	10	-4	-4	1
322004	1	12	1	50	15	3	1
322004	1	11	1	10	3	3	0
322004	1	12	1	50	-10	-2	0
322004	1	11	1	10	0	0	0
322004	1	11	1	10	-2	-2	0
322004	1	12	1	50	-15	-3	0
322004	1	11	1	10	-1	-1	1
322004	1	12	1	50	20	4	1
322004	1	11	1	10	2	2	0
322004	2	2	0	50	20	4	1
322004	2	2	0	50	15	3	1
322004	2	1	0	10	0	0	0
322004	2	2	0	50	-20	-4	0
322004	2	6	0	10	2	2	0
322004	2	1	0	10	-2	-2	0
322004	2	2	0	50	5	1	0
322004	2	1	0	10	-4	-4	0
322004	2	6	0	10	1	1	1
322004	2	6	0	50	-5	-1	0
322004	2	2	0	50	-10	-2	0
322004	2	1	0	10	-3	-3	1
322004	2	2	0	50	0	0	1
322004	2	6	0	10	-1	-1	1
322004	2	2	0	50	-15	-3	0
322004	2	1	0	10	4	4	1
322004	2	2	0	50	10	2	0
322004	2	1	0	10	3	3	0
322004	3	1	0	10	0	0	1
322004	3	6	0	50	-10	-2	0
322004	3	1	0	10	-1	-1	0
322004	3	1	0	10	-2	-2	0
322004	3	2	0	50	5	1	0
322004	3	1	0	10	4	4	0
322004	3	1	0	10	3	3	0
322004	3	6	0	50	20	4	1
322004	3	1	0	10	1	1	0
322004	3	6	0	50	10	2	1
322004	3	2	0	50	-15	-3	0
322004	3	2	0	50	-20	-4	0
322004	3	1	0	10	2	2	0
322004	3	2	0	50	0	0	0
322004	3	2	0	50	15	3	1
322004	3	6	0	10	-4	-4	1
322004	3	2	0	50	-5	-1	0
322004	3	1	0	10	-3	-3	1
322004	4	12	1	50	-20	-4	0
322004	4	11	1	10	-3	-3	0
322004	4	12	1	50	-5	-1	0
322004	4	11	1	10	1	1	0
322004	4	11	1	10	2	2	0
322004	4	11	1	10	0	0	1
322004	4	12	1	50	5	1	0
